        CG/HBCS        CG/ScaleStar
1        34.08        0.08
2        41.41        0.08
3        32.10        1.28
4        6.08        11.09
5        4.04        17.84
6        1.69        22.75
7        3.44        26.28
8        4.92        28.98
9        5.84        31.04
10        6.58        32.71
11        7.46        34.10
12        8.13        35.22
13        8.34        36.21
14        8.72        37.05
15        9.25        37.81
16        9.55        38.45
17        9.77        39.03
18        9.66        39.55
19        9.87        40.05
20        0.00        40.44
