        CG/HBCS        CG/ScaleStar
1        33.40        0.08
2        35.58        0.15
3        21.58        0.04
4        17.93        2.48
5        1.98        9.92
6        1.40        16.21
7        3.62        20.57
8        4.61        23.55
9        5.62        26.33
10        6.98        28.45
11        8.16        30.08
12        9.22        31.62
13        9.94        32.86
14        10.20        33.91
15        10.39        34.84
16        10.49        35.71
17        11.11        36.41
18        11.46        37.06
19        11.74        37.67
20        0.00        38.21
