        CG/HBCS        CG/ScaleStar
1        16.56        0.00
2        24.68        0.00
3        7.78        11.11
4        10.48        0.00
5        34.59        0.00
6        21.15        7.25
7        14.99        0.00
8        7.25        0.00
9        13.67        0.00
10        11.76        0.00
11        9.37        4.51
12        7.44        4.51
13        2.81        8.49
14        6.69        12.14
15        9.56        14.85
16        6.69        12.14
17        9.56        14.85
18        12.10        17.24
19        14.43        19.43
20        0.00        19.43
