        CG/HBCS        CG/ScaleStar
1        40.94        0.14
2        40.36        0.07
3        30.41        10.18
4        5.74        19.13
5        0.05        24.77
6        2.27        28.50
7        3.52        31.15
8        4.46        33.19
9        5.47        34.82
10        6.16        36.18
11        6.64        37.24
12        6.93        38.18
13        7.35        38.97
14        7.59        39.64
15        7.79        40.21
16        8.02        40.72
17        8.00        41.18
18        8.30        41.58
19        8.50        41.95
20        0.00        42.28
