        CG/HBCS        CG/ScaleStar
1        40.85        0.14
2        40.96        0.04
3        29.40        9.83
4        1.60        18.96
5        0.19        24.66
6        2.40        28.33
7        3.87        31.07
8        4.52        33.10
9        5.27        34.73
10        6.22        36.04
11        6.85        37.16
12        7.13        38.07
13        7.45        38.88
14        7.80        39.55
15        7.90        40.13
16        7.97        40.64
17        8.09        41.10
18        8.22        41.50
19        8.48        41.89
20        0.00        42.21
