        CG/HBCS        CG/ScaleStar
1        38.64        0.24
2        41.11        0.02
3        25.62        7.02
4        14.01        16.39
5        0.25        22.37
6        1.39        26.44
7        3.56        29.48
8        4.66        31.76
9        5.17        33.51
10        6.16        34.98
11        7.11        36.18
12        7.36        37.20
13        7.84        38.02
14        8.16        38.74
15        8.16        39.39
16        8.39        39.96
17        8.68        40.49
18        8.86        40.93
19        9.04        41.33
20        0.00        41.67
