        CG/HBCS        CG/ScaleStar
1        15.18        1.01
2        21.31        0.05
3        19.71        0.38
4        17.33        0.27
5        8.29        0.06
6        14.41        0.08
7        5.65        0.02
8        0.05        1.24
9        1.29        5.25
10        3.39        8.66
11        6.51        12.48
12        9.44        15.22
13        10.13        17.61
14        11.89        19.69
15        13.80        21.44
16        13.71        22.94
17        13.15        24.32
18        13.86        25.65
19        14.55        26.79
20        0.00        27.88
