        CG/HBCS        CG/ScaleStar
1        36.27        0.06
2        39.61        0.12
3        27.71        3.36
4        10.11        13.59
5        0.17        19.99
6        1.97        24.40
7        3.17        27.42
8        4.62        29.90
9        5.73        31.91
10        6.64        33.52
11        7.46        34.87
12        7.91        35.98
13        8.10        36.93
14        8.57        37.76
15        8.80        38.42
16        8.98        39.07
17        9.28        39.61
18        9.36        40.11
19        9.65        40.58
20        9.63        40.94
