        CG/HBCS        CG/ScaleStar
1        14.27        2.52
2        23.41        0.20
3        13.84        0.10
4        12.95        1.03
5        17.96        -0.14
6        13.41        0.35
7        11.80        0.35
8        0.56        1.40
9        1.37        5.29
10        4.66        9.18
11        7.34        12.79
12        8.90        15.24
13        10.51        17.60
14        11.94        19.67
15        13.48        21.41
16        13.70        22.96
17        15.02        24.50
18        14.67        25.67
19        15.77        26.82
20        0.00        27.88
