        CG/HBCS        CG/ScaleStar
1        6.04        -0.23
2        23.84        0.00
3        17.89        -0.07
4        16.08        0.21
5        15.86        0.56
6        9.96        -0.08
7        0.41        0.19
8        1.38        -0.10
9        0.98        0.84
10        3.20        3.06
11        4.29        6.48
12        6.96        9.76
13        8.75        12.65
14        9.41        14.73
15        11.31        16.77
16        13.04        18.48
17        15.04        20.35
18        16.11        21.68
19        15.81        23.00
20        0.00        24.29
