        CG/HBCS        CG/ScaleStar
1        33.17        0.14
2        34.26        -2.43
3        28.71        0.11
4        17.02        4.87
5        1.04        12.97
6        0.71        17.82
7        2.50        22.05
8        4.37        25.33
9        6.26        27.68
10        7.02        29.59
11        8.09        31.34
12        8.86        32.69
13        9.22        33.75
14        9.49        34.82
15        10.04        35.72
16        10.43        36.49
17        10.74        37.18
18        11.00        37.78
19        11.19        38.37
20        0.00        38.85
