        CG/HBCS        CG/ScaleStar
1        33.28        0.12
2        40.63        0.00
3        32.19        1.60
4        3.94        11.45
5        0.20        18.11
6        1.58        22.98
7        3.60        26.50
8        5.03        29.16
9        5.68        31.23
10        6.76        32.88
11        7.33        34.25
12        8.31        35.39
13        8.30        36.34
14        8.63        37.20
15        9.11        37.95
16        9.40        38.58
17        9.44        39.17
18        9.64        39.69
19        9.83        40.18
20        0.00        40.57
