        CG/HBCS        CG/ScaleStar
1        33.32        0.11
2        38.11        0.04
3        30.51        -1.09
4        10.10        9.16
5        0.25        16.63
6        1.05        21.71
7        3.56        25.30
8        5.24        28.01
9        6.18        30.03
10        6.82        31.81
11        7.40        33.28
12        8.25        34.53
13        8.95        35.62
14        9.18        36.48
15        9.52        37.24
16        9.95        37.95
17        9.99        38.54
18        10.17        39.12
19        10.36        39.64
20        0.00        40.06
