        CG/HBCS        CG/ScaleStar
1        16.76        0.71
2        27.53        21.75
3        24.04        3.80
4        25.69        9.01
5        6.80        5.98
6        15.45        16.21
7        15.31        0.30
8        3.94        1.62
9        1.55        2.76
10        0.53        5.77
11        20.09        0.70
12        1.96        2.75
13        10.44        6.35
14        2.14        8.58
15        4.12        12.57
16        5.04        13.41
17        6.62        15.36
18        6.79        16.83
19        9.10        18.89
20        0.00        19.72
