        CG/HBCS        CG/ScaleStar
1        35.47        0.16
2        41.01        0.06
3        30.83        3.27
4        10.11        13.58
5        -0.05        19.98
6        2.03        24.34
7        3.62        27.46
8        4.44        29.92
9        5.79        31.93
10        6.74        33.48
11        7.41        34.83
12        7.99        35.98
13        8.42        36.91
14        8.45        37.72
15        8.67        38.42
16        8.93        39.04
17        9.24        39.58
18        9.44        40.09
19        9.65        40.54
20        0.00        40.93
