        CG/HBCS        CG/ScaleStar
1        32.89        0.02
2        35.01        -2.52
3        25.61        0.17
4        18.62        4.87
5        1.77        12.99
6        0.68        17.66
7        2.81        22.18
8        4.18        25.41
9        5.77        27.66
10        6.94        29.61
11        7.88        31.36
12        8.80        32.77
13        9.13        33.85
14        9.59        34.90
15        10.36        35.78
16        10.45        36.62
17        10.68        37.26
18        10.99        37.86
19        11.07        38.45
20        0.00        38.96
