        CG/HBCS        CG/ScaleStar
1        20.40        1.95
2        20.46        0.18
3        27.41        0.62
4        30.17        -0.14
5        17.51        0.00
6        3.87        0.32
7        1.64        5.92
8        4.18        10.39
9        4.89        14.58
10        6.46        17.20
11        8.37        20.36
12        8.75        22.42
13        9.90        24.32
14        10.77        25.95
15        11.93        27.24
16        12.84        28.62
17        13.98        29.64
18        14.08        30.72
19        14.84        31.58
20        0.00        32.43
