        CG/HBCS        CG/ScaleStar
1        20.84        1.20
2        19.95        0.03
3        25.14        0.75
4        30.73        -0.03
5        18.01        0.04
6        3.09        0.42
7        1.59        5.91
8        4.15        10.43
9        5.89        14.62
10        6.75        17.58
11        8.17        20.37
12        8.84        22.43
13        10.10        24.43
14        11.19        26.01
15        11.97        27.32
16        12.92        28.65
17        13.24        29.72
18        14.39        30.79
19        15.04        31.66
20        0.00        32.52
