        CG/HBCS        CG/ScaleStar
1        31.54        0.08
2        33.39        0.41
3        28.66        0.00
4        7.93        -1.40
5        8.49        7.53
6        0.50        13.94
7        2.81        18.06
8        4.98        21.87
9        6.01        24.64
10        7.24        26.80
11        7.95        28.69
12        9.05        30.22
13        9.66        31.59
14        10.70        32.74
15        10.81        33.68
16        11.67        34.63
17        11.65        35.46
18        12.10        36.10
19        12.06        36.75
20        0.00        37.36
