        CG/HBCS        CG/ScaleStar
1        37.07        0.12
2        41.69        0.10
3        26.11        5.23
4        13.74        15.13
5        0.28        21.29
6        1.90        25.58
7        3.47        28.66
8        4.84        31.00
9        5.74        32.86
10        6.52        34.36
11        6.88        35.63
12        7.81        36.66
13        8.15        37.54
14        8.43        38.31
15        8.63        38.98
16        8.74        39.56
17        8.91        40.09
18        9.11        40.54
19        9.20        40.99
20        0.00        41.33
