        CG/HBCS        CG/ScaleStar
1        40.44        0.15
2        40.63        -0.03
3        29.98        8.65
4        6.36        17.67
5        -0.12        23.43
6        1.90        27.46
7        3.74        30.35
8        4.73        32.57
9        5.47        34.25
10        6.20        35.63
11        6.77        36.76
12        7.19        37.71
13        7.46        38.51
14        7.76        39.19
15        8.04        39.83
16        8.18        40.34
17        8.37        40.85
18        8.46        41.27
19        8.67        41.66
20        8.85        41.99
