        CG/HBCS        CG/ScaleStar
1        31.68        -0.25
2        33.95        0.18
3        30.79        -0.18
4        11.16        0.03
5        3.31        4.47
6        -0.73        10.90
7        1.88        16.01
8        4.37        19.89
9        6.17        22.53
10        8.09        25.15
11        8.74        26.97
12        9.03        28.80
13        9.57        30.20
14        10.56        31.43
15        11.20        32.57
16        11.67        33.47
17        12.06        34.35
18        12.20        35.08
19        12.29        35.83
20        0.00        36.46
