        CG/HBCS        CG/ScaleStar
1        19.87        -5.18
2        30.33        0.20
3        31.75        0.30
4        24.73        0.03
5        4.19        -1.19
6        0.45        4.57
7        1.56        9.49
8        4.11        14.66
9        4.12        17.82
10        6.08        20.89
11        7.52        22.99
12        9.31        25.17
13        10.23        26.71
14        11.82        28.38
15        11.86        29.51
16        12.99        30.74
17        13.03        31.65
18        13.47        32.63
19        13.34        33.40
20        13.25        34.15
