        CG/HBCS        CG/ScaleStar
1        33.18        0.05
2        37.84        -0.22
3        31.47        0.08
4        18.43        7.26
5        0.25        14.95
6        1.07        20.18
7        2.83        23.63
8        4.95        26.66
9        6.15        29.03
10        7.22        30.93
11        7.77        32.37
12        7.96        33.61
13        9.21        34.75
14        9.65        35.72
15        9.97        36.57
16        10.02        37.28
17        10.21        37.93
18        10.50        38.49
19        10.87        39.06
20        0.00        39.52
