        CG/HBCS        CG/ScaleStar
1        32.36        -0.05
2        34.35        0.30
3        32.04        -0.07
4        9.52        -0.03
5        5.48        4.55
6        -0.64        10.76
7        1.92        15.83
8        4.84        19.80
9        6.25        22.54
10        7.58        25.20
11        8.42        26.95
12        8.68        28.77
13        9.80        30.12
14        10.57        31.46
15        11.62        32.55
16        11.92        33.45
17        12.30        34.36
18        12.50        35.10
19        12.51        35.81
20        0.00        36.46
