        CG/HBCS        CG/ScaleStar
1        32.62        0.10
2        35.84        -0.97
3        28.12        0.07
4        20.75        4.77
5        1.05        12.86
6        1.27        17.87
7        3.05        22.15
8        4.32        25.32
9        6.14        27.67
10        6.98        29.57
11        7.85        31.22
12        8.60        32.63
13        9.04        33.70
14        9.63        34.74
15        10.04        35.66
16        10.60        36.47
17        10.71        37.12
18        11.13        37.72
19        11.06        38.30
20        0.00        38.80
