        CG/HBCS        CG/ScaleStar
1        16.37        -5.98
2        22.27        0.17
3        26.04        0.76
4        21.87        0.08
5        14.77        0.19
6        1.76        0.55
7        1.29        6.08
8        3.17        9.98
9        6.63        14.79
10        7.16        17.40
11        7.85        20.51
12        8.24        22.45
13        9.98        24.44
14        11.24        26.12
15        12.14        27.34
16        12.79        28.82
17        13.61        29.79
18        14.40        30.93
19        14.31        31.74
20        0.00        32.54
