        CG/HBCS        CG/ScaleStar
1        35.39        0.10
2        41.16        0.06
3        27.73        3.35
4        6.91        13.65
5        0.09        20.05
6        1.99        24.39
7        3.14        27.55
8        4.36        29.99
9        5.78        32.00
10        6.68        33.54
11        7.31        34.86
12        7.57        36.01
13        8.22        36.96
14        8.52        37.75
15        8.72        38.44
16        9.03        39.07
17        9.34        39.62
18        9.63        40.10
19        9.83        40.57
20        0.00        40.94
