        CG/HBCS        CG/ScaleStar
1        41.37        0.15
2        41.67        0.06
3        31.92        10.08
4        4.98        19.28
5        0.30        24.82
6        2.16        28.52
7        3.49        31.25
8        4.38        33.25
9        5.35        34.93
10        5.94        36.21
11        6.53        37.29
12        6.90        38.21
13        7.60        39.02
14        7.57        39.68
15        7.61        40.28
16        7.95        40.76
17        7.99        41.24
18        8.36        41.64
19        8.37        42.03
20        0.00        42.34
