        CG/HBCS        CG/ScaleStar
1        33.96        0.17
2        41.17        0.06
3        31.49        1.34
4        8.38        11.41
5        0.09        18.02
6        1.31        22.81
7        3.78        26.31
8        5.00        28.99
9        5.83        31.08
10        6.89        32.74
11        7.40        34.11
12        8.00        35.23
13        8.35        36.24
14        8.66        37.04
15        8.91        37.81
16        9.39        38.46
17        9.60        39.04
18        9.77        39.55
19        10.10        40.05
20        0.00        40.45
