        CG/HBCS        CG/ScaleStar
1        32.50        0.01
2        34.12        -0.66
3        27.58        0.04
4        18.92        4.83
5        0.33        12.82
6        1.33        17.87
7        3.11        22.12
8        4.44        25.27
9        6.05        27.64
10        7.56        29.52
11        8.23        31.24
12        8.80        32.65
13        8.87        33.75
14        9.40        34.77
15        10.06        35.71
16        10.70        36.52
17        10.86        37.16
18        11.14        37.78
19        11.46        38.36
20        0.00        38.86
