        CG/HBCS        CG/ScaleStar
1        17.43        0.46
2        19.56        0.25
3        11.84        0.32
4        23.26        -1.90
5        23.36        0.27
6        8.27        0.14
7        0.17        1.29
8        2.54        6.02
9        4.42        9.34
10        7.65        13.89
11        8.04        16.20
12        9.89        18.83
13        10.49        21.19
14        10.55        22.63
15        12.56        24.60
16        12.58        25.84
17        13.03        27.02
18        14.05        28.38
19        13.86        29.38
20        0.00        30.34
