        CG/HBCS        CG/ScaleStar
1        34.75        0.17
2        41.15        -0.02
3        28.39        3.46
4        12.57        13.69
5        -0.03        20.11
6        2.08        24.51
7        3.31        27.60
8        4.86        30.06
9        6.00        31.96
10        6.72        33.56
11        7.14        34.90
12        7.69        36.02
13        8.21        36.98
14        8.66        37.79
15        9.09        38.49
16        9.03        39.11
17        9.24        39.66
18        9.49        40.15
19        9.75        40.61
20        0.00        40.99
