        CG/HBCS        CG/ScaleStar
1        37.56        0.10
2        40.29        0.03
3        26.33        5.13
4        10.56        15.02
5        0.58        21.26
6        2.11        25.50
7        3.34        28.61
8        4.70        30.95
9        5.81        32.81
10        6.37        34.31
11        7.39        35.58
12        7.61        36.62
13        8.05        37.50
14        8.32        38.24
15        8.68        38.91
16        8.99        39.51
17        9.13        40.04
18        9.27        40.51
19        9.47        40.95
20        0.00        41.31
