        CG/HBCS        CG/ScaleStar
1        32.28        -0.00
2        35.40        -0.92
3        28.57        0.14
4        19.48        4.82
5        0.09        13.05
6        1.64        18.11
7        2.91        22.21
8        4.56        25.34
9        6.25        27.77
10        7.53        29.67
11        8.30        31.29
12        8.69        32.68
13        9.42        33.76
14        9.56        34.82
15        10.12        35.74
16        10.58        36.55
17        10.52        37.18
18        10.84        37.79
19        10.98        38.37
20        0.00        38.86
