        CG/HBCS        CG/ScaleStar
1        17.43        7.32
2        27.56        15.92
3        25.80        0.00
4        15.72        1.37
5        15.84        15.84
6        16.76        16.76
7        14.26        2.11
8        4.82        2.84
9        3.56        5.33
10        7.94        7.98
11        8.96        5.51
12        3.85        3.02
13        6.66        5.85
14        9.33        9.81
15        7.23        12.64
16        4.47        12.93
17        7.13        15.36
18        9.20        17.24
19        11.60        19.43
20        0.00        19.43
