        CG/HBCS        CG/ScaleStar
1        32.51        0.07
2        35.56        0.16
3        21.46        0.02
4        18.92        2.36
5        1.85        9.78
6        0.98        16.10
7        3.80        20.51
8        4.38        23.50
9        5.58        26.22
10        7.18        28.37
11        8.26        29.94
12        8.93        31.52
13        9.43        32.75
14        9.78        33.82
15        10.47        34.77
16        11.02        35.63
17        10.99        36.36
18        11.28        37.00
19        11.74        37.60
20        0.00        38.16
