        CG/HBCS        CG/ScaleStar
1        14.40        0.71
2        23.67        0.21
3        19.00        0.07
4        14.55        1.78
5        13.87        0.11
6        14.24        0.06
7        13.14        0.27
8        0.19        1.20
9        1.19        5.12
10        5.09        9.14
11        8.34        12.67
12        9.37        14.97
13        9.73        17.14
14        11.68        19.50
15        12.55        21.23
16        13.76        22.61
17        15.58        24.24
18        14.69        25.46
19        15.57        26.63
20        0.00        27.68
