        CG/HBCS        CG/ScaleStar
1        1.91        1.91
2        3.18        3.18
3        28.78        0.00
4        13.19        0.00
5        2.27        2.27
6        15.36        2.27
7        2.64        2.64
8        2.64        2.64
9        0.00        0.00
10        12.46        0.00
11        0.32        1.13
12        0.32        1.13
13        0.00        1.22
14        0.00        1.22
15        2.92        0.00
16        6.48        3.67
17        7.12        4.33
18        10.68        8.00
19        11.15        8.47
20        0.00        12.14
