        CG/HBCS        CG/ScaleStar
1        33.74        0.05
2        35.47        -0.27
3        31.50        0.13
4        18.17        7.33
5        0.18        14.99
6        1.16        20.18
7        3.01        23.77
8        4.95        26.73
9        6.23        29.08
10        7.33        30.92
11        7.74        32.41
12        8.10        33.67
13        9.13        34.77
14        9.58        35.78
15        10.00        36.63
16        9.83        37.32
17        10.13        37.98
18        10.49        38.54
19        10.89        39.07
20        0.00        39.54
