        CG/HBCS        CG/ScaleStar
1        32.28        -0.52
2        35.33        0.04
3        30.27        0.07
4        11.09        0.17
5        5.51        4.46
6        -0.34        11.07
7        1.59        15.91
8        4.99        19.82
9        6.35        22.53
10        7.85        25.11
11        8.44        26.92
12        9.06        28.76
13        9.80        30.18
14        10.47        31.40
15        11.17        32.55
16        11.52        33.40
17        12.22        34.32
18        12.28        35.07
19        12.60        35.77
20        0.00        36.39
