        CG/HBCS        CG/ScaleStar
1        38.81        0.12
2        41.42        0.04
3        28.94        6.96
4        13.25        16.48
5        0.30        22.37
6        1.80        26.47
7        3.62        29.44
8        4.96        31.68
9        5.64        33.47
10        6.04        34.93
11        6.95        36.11
12        7.43        37.12
13        7.77        37.98
14        7.87        38.71
15        8.33        39.35
16        8.55        39.92
17        8.64        40.44
18        8.99        40.89
19        9.13        41.31
20        0.00        41.65
