        CG/HBCS        CG/ScaleStar
1        41.65        0.16
2        40.71        0.13
3        29.84        9.74
4        5.08        18.94
5        0.20        24.58
6        2.18        28.34
7        3.63        31.03
8        4.27        33.09
9        5.24        34.72
10        6.07        36.04
11        6.55        37.13
12        6.98        38.07
13        7.27        38.87
14        7.58        39.55
15        7.79        40.11
16        7.99        40.64
17        8.21        41.09
18        8.25        41.50
19        8.32        41.88
20        0.00        42.20
