        CG/HBCS        CG/ScaleStar
1        40.49        0.13
2        40.72        0.13
3        28.97        8.82
4        8.33        17.84
5        0.09        23.59
6        1.91        27.58
7        3.67        30.50
8        4.60        32.64
9        5.47        34.33
10        6.25        35.73
11        6.71        36.85
12        7.18        37.76
13        7.70        38.59
14        7.87        39.28
15        8.12        39.89
16        8.32        40.42
17        8.41        40.90
18        8.45        41.35
19        8.67        41.73
20        0.00        42.06
