        CG/HBCS        CG/ScaleStar
1        40.39        0.12
2        40.80        0.15
3        27.83        8.72
4        10.87        17.76
5        0.16        23.58
6        1.81        27.49
7        3.87        30.39
8        4.56        32.55
9        5.41        34.29
10        6.01        35.67
11        6.77        36.79
12        7.11        37.74
13        7.43        38.51
14        7.78        39.21
15        8.12        39.85
16        8.34        40.39
17        8.35        40.86
18        8.55        41.30
19        8.64        41.68
20        0.00        42.00
