        CG/HBCS        CG/ScaleStar
1        16.60        -0.19
2        22.27        -0.01
3        10.50        0.08
4        17.84        1.59
5        21.00        0.11
6        6.21        -0.00
7        0.62        1.43
8        2.52        6.03
9        4.86        9.88
10        7.43        13.91
11        9.46        16.67
12        9.98        19.09
13        11.88        21.25
14        11.58        22.95
15        12.40        24.65
16        12.40        26.01
17        13.63        27.16
18        14.50        28.40
19        15.07        29.36
20        0.00        30.36
